Wed Jul  3 15:53:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:28:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:28:56 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:28:56 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:28:56 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:28:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:28:57 2019 | suddenStop | Collector was closed
Mon Sep  9 17:29:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:13 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:13 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:15 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:15 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:17 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:17 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:18 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:18 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:18 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:19 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:19 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:20 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:20 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:20 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:22 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:22 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:27 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:27 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:28 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:28 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:29 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:29 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:38 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:38 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:38 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:39 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:39 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:40 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:40 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:42 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:42 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:43 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:43 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:44 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:44 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:45 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:45 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:45 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:47 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:47 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:48 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:48 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:48 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:49 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:49 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:51 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:51 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:52 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:52 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:53 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:53 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:54 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:56 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:56 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:56 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:57 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:57 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:58 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:58 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:58 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:29:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:29:59 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:29:59 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:00 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:01 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:01 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:03 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:03 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:05 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:05 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:06 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:06 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:08 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:08 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:08 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:09 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:09 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:13 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:13 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:17 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:17 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:18 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:18 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:18 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:20 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:20 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:21 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:21 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:21 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:22 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:22 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:25 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:25 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:25 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:27 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:27 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:29 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:29 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:30 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:30 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:30 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:31 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:31 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:31 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:34 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:34 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:35 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:35 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:35 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:39 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:39 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:40 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:40 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:41 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:43 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:43 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:44 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:44 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:45 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:45 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:45 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:46 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:46 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:48 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:48 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:49 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:49 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:50 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:50 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:51 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:51 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:53 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:53 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:54 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:54 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:30:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:30:55 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:30:55 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:03 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:03 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:05 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:05 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:07 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:07 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:07 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:08 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:08 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:08 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:09 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:09 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:09 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:12 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:13 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:13 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:15 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:15 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:33 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:33 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:33 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:35 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:35 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:38 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:38 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:38 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:40 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:40 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:31:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:31:41 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:31:41 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:00 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:00 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:01 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:01 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:02 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:02 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:04 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:04 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:05 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:05 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:06 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:06 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:07 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:07 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:07 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:10 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:10 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:11 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:11 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:12 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:12 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:12 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:14 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:14 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:15 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:15 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:16 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:16 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:16 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:18 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:18 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:19 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:19 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:23 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:23 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:24 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:24 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:24 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:26 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:26 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:27 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:27 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:28 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:28 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:29 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:29 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:31 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:31 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:31 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:32 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:32 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:33 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:33 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:33 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:34 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:34 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:34 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:36 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:36 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:37 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:37 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:38 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:38 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:38 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:39 2019 | DB_saveAirline | Data was saved successfully
Mon Sep  9 17:32:39 2019 | DB_readData | Data was read successfully
Mon Sep  9 17:32:41 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Sep  9 17:32:41 2019 | DB_saveAirline | Data was saved successfully
